customer_id,first_name,age,email,country,estado_civil,nivel_de_educacion
405.0,Skyler,41.0,user405@example.com,USA,Casado/a,Postgrado
406.0,Dakota,33.0,user406@example.com,Australia,Soltero/a,Secundaria
407.0,Taylor,30.0,user407@example.com,Canada,Divorciado/a,Universitario
408.0,Quinn,42.0,user408@example.com,USA,Casado/a,Secundaria
409.0,Taylor,69.0,user409@example.com,Spain,Viudo/a,Postgrado
410.0,River,21.0,user410@example.com,Italy,Casado/a,Secundaria
411.0,Skyler,28.0,user411@example.com,Italy,Casado/a,Primaria
412.0,Morgan,49.0,user412@example.com,France,Viudo/a,Universitario
413.0,River,66.0,user413@example.com,Germany,Viudo/a,Postgrado
414.0,Alex,24.0,user414@example.com,Germany,Divorciado/a,Primaria
415.0,Casey,63.0,user415@example.com,Mexico,Divorciado/a,Secundaria
416.0,River,28.0,user416@example.com,Japan,Viudo/a,Secundaria
417.0,Quinn,45.0,user417@example.com,UK,Divorciado/a,Secundaria
418.0,Quinn,58.0,user418@example.com,Spain,Divorciado/a,Postgrado
419.0,River,40.0,user419@example.com,Australia,Divorciado/a,Universitario
420.0,Dakota,62.0,user420@example.com,USA,Viudo/a,Postgrado
421.0,Casey,40.0,user421@example.com,Spain,Soltero/a,Primaria
422.0,Alex,67.0,user422@example.com,Japan,Soltero/a,Universitario
423.0,River,45.0,user423@example.com,Germany,Divorciado/a,Postgrado
424.0,Dakota,60.0,user424@example.com,Spain,Soltero/a,Secundaria
425.0,Quinn,,user425@example.com,USA,Divorciado/a,Primaria
426.0,Quinn,43.0,user426@example.com,France,Soltero/a,Secundaria
427.0,Skyler,42.0,user427@example.com,,Soltero/a,Postgrado
,,46.0,user428@example.com,France,,Primaria
429.0,Casey,36.0,,Germany,,Universitario
430.0,Jordan,50.0,user430@example.com,Canada,Soltero/a,Universitario
431.0,Casey,53.0,user431@example.com,Germany,Soltero/a,Postgrado
432.0,Quinn,31.0,user432@example.com,Mexico,Casado/a,Postgrado
433.0,Quinn,31.0,user433@example.com,USA,Soltero/a,Universitario
434.0,Taylor,52.0,user434@example.com,Japan,Casado/a,Universitario
435.0,Quinn,47.0,user435@example.com,UK,Soltero/a,
436.0,Alex,45.0,,France,Casado/a,Universitario
437.0,Robin,34.0,user437@example.com,Germany,Casado/a,Primaria
438.0,River,20.0,user438@example.com,Japan,Viudo/a,Postgrado
439.0,Casey,33.0,user439@example.com,,Divorciado/a,Primaria
440.0,Robin,63.0,user440@example.com,Germany,Viudo/a,Secundaria
441.0,Dakota,47.0,user441@example.com,Mexico,Divorciado/a,Primaria
442.0,Jordan,69.0,user442@example.com,France,Soltero/a,Postgrado
443.0,Alex,46.0,user443@example.com,Germany,Divorciado/a,Secundaria
444.0,Casey,62.0,,USA,Viudo/a,Universitario
445.0,Robin,32.0,user445@example.com,Mexico,Divorciado/a,Primaria
446.0,Jordan,63.0,user446@example.com,Japan,Viudo/a,Primaria
447.0,Taylor,42.0,user447@example.com,Japan,Divorciado/a,Postgrado
448.0,Alex,68.0,user448@example.com,UK,Soltero/a,Universitario
449.0,Alex,55.0,user449@example.com,Spain,Soltero/a,Postgrado
450.0,Taylor,59.0,user450@example.com,Canada,Divorciado/a,Universitario
451.0,River,64.0,user451@example.com,USA,Divorciado/a,Postgrado
452.0,Taylor,69.0,user452@example.com,Mexico,Soltero/a,Universitario
453.0,Alex,55.0,user453@example.com,France,Divorciado/a,Secundaria
454.0,Alex,40.0,user454@example.com,Japan,Casado/a,Postgrado
455.0,Robin,42.0,user455@example.com,USA,Soltero/a,Secundaria
456.0,Quinn,59.0,user456@example.com,Mexico,Soltero/a,Postgrado
457.0,Jordan,24.0,,Mexico,Viudo/a,Postgrado
458.0,Taylor,39.0,user458@example.com,France,Viudo/a,Postgrado
459.0,Jordan,34.0,user459@example.com,Mexico,Casado/a,Primaria
460.0,Taylor,35.0,user460@example.com,Australia,Divorciado/a,Postgrado
461.0,Dakota,66.0,user461@example.com,USA,,Universitario
462.0,Alex,58.0,user462@example.com,Germany,Divorciado/a,Primaria
463.0,Quinn,27.0,,Japan,Viudo/a,Universitario
464.0,Robin,27.0,user464@example.com,Japan,Divorciado/a,Universitario
465.0,Quinn,24.0,user465@example.com,Germany,Viudo/a,Universitario
466.0,Quinn,65.0,user466@example.com,USA,,Universitario
467.0,Quinn,67.0,user467@example.com,,Soltero/a,
468.0,Jordan,55.0,user468@example.com,USA,Divorciado/a,Secundaria
469.0,Taylor,44.0,user469@example.com,Italy,Viudo/a,Primaria
470.0,,69.0,,Mexico,Casado/a,Universitario
471.0,Dakota,50.0,user471@example.com,Spain,Viudo/a,Secundaria
472.0,Casey,18.0,user472@example.com,,Viudo/a,Secundaria
473.0,Quinn,61.0,user473@example.com,Australia,Viudo/a,Universitario
474.0,River,51.0,user474@example.com,Spain,Soltero/a,Postgrado
475.0,Jordan,21.0,user475@example.com,Germany,Viudo/a,Universitario
476.0,Robin,34.0,user476@example.com,,Divorciado/a,
477.0,Casey,21.0,user477@example.com,France,Soltero/a,Universitario
478.0,Morgan,60.0,user478@example.com,France,Soltero/a,Secundaria
,River,43.0,,Japan,Soltero/a,Universitario
480.0,Morgan,21.0,user480@example.com,Australia,Viudo/a,Secundaria
481.0,Casey,18.0,user481@example.com,Japan,Casado/a,Universitario
482.0,Quinn,24.0,user482@example.com,Mexico,Viudo/a,Postgrado
483.0,River,47.0,user483@example.com,Italy,Viudo/a,Postgrado
484.0,Morgan,67.0,user484@example.com,UK,Casado/a,
,Robin,26.0,user485@example.com,Australia,Viudo/a,Postgrado
486.0,Taylor,52.0,user486@example.com,,Divorciado/a,Postgrado
487.0,Alex,25.0,user487@example.com,Mexico,Casado/a,Primaria
488.0,Taylor,41.0,user488@example.com,USA,Divorciado/a,Universitario
489.0,Casey,36.0,user489@example.com,Germany,,Universitario
490.0,Jordan,53.0,user490@example.com,Italy,Soltero/a,Postgrado
491.0,,67.0,,Mexico,Soltero/a,Postgrado
492.0,Dakota,69.0,user492@example.com,USA,Casado/a,Secundaria
493.0,Robin,60.0,user493@example.com,Italy,Viudo/a,
494.0,Dakota,44.0,user494@example.com,USA,Divorciado/a,Primaria
495.0,,49.0,user495@example.com,Australia,Viudo/a,Primaria
496.0,Alex,31.0,user496@example.com,USA,Divorciado/a,Postgrado
497.0,Dakota,35.0,user497@example.com,Italy,Soltero/a,Secundaria
498.0,Dakota,45.0,user498@example.com,USA,Soltero/a,Secundaria
499.0,,46.0,user499@example.com,Spain,Soltero/a,Universitario
500.0,Taylor,33.0,user500@example.com,Mexico,Casado/a,Postgrado
501.0,Morgan,52.0,user501@example.com,Italy,Divorciado/a,Postgrado
502.0,Alex,64.0,user502@example.com,,Viudo/a,Secundaria
503.0,Alex,48.0,user503@example.com,USA,Divorciado/a,Primaria
504.0,Casey,21.0,user504@example.com,USA,Viudo/a,Primaria
505.0,Morgan,54.0,user505@example.com,France,Viudo/a,Universitario
506.0,Skyler,34.0,user506@example.com,Italy,Viudo/a,Postgrado
507.0,Taylor,56.0,user507@example.com,Australia,Divorciado/a,Postgrado
508.0,Alex,65.0,user508@example.com,USA,Soltero/a,Primaria
,Casey,63.0,user509@example.com,Germany,Casado/a,Postgrado
510.0,Morgan,43.0,user510@example.com,Japan,Casado/a,Postgrado
511.0,Taylor,65.0,,UK,Soltero/a,Secundaria
512.0,Morgan,56.0,user512@example.com,Japan,Casado/a,Universitario
513.0,Dakota,58.0,user513@example.com,Australia,Viudo/a,Universitario
514.0,Casey,21.0,user514@example.com,Mexico,Casado/a,Universitario
515.0,Taylor,47.0,user515@example.com,Canada,Divorciado/a,Secundaria
516.0,Quinn,47.0,user516@example.com,Germany,Soltero/a,Universitario
517.0,River,39.0,user517@example.com,Canada,Soltero/a,Universitario
518.0,River,28.0,user518@example.com,USA,Soltero/a,Primaria
519.0,Taylor,19.0,user519@example.com,Mexico,Soltero/a,
520.0,Morgan,61.0,user520@example.com,Spain,Divorciado/a,Universitario
521.0,Casey,29.0,user521@example.com,USA,Viudo/a,Secundaria
522.0,River,47.0,user522@example.com,Canada,Viudo/a,Secundaria
523.0,Casey,53.0,user523@example.com,USA,Viudo/a,Secundaria
524.0,River,35.0,user524@example.com,UK,Casado/a,Postgrado
525.0,,43.0,user525@example.com,France,Viudo/a,
526.0,Morgan,24.0,user526@example.com,UK,Casado/a,Secundaria
527.0,Dakota,18.0,user527@example.com,Mexico,Divorciado/a,Primaria
528.0,River,43.0,user528@example.com,Spain,Casado/a,Postgrado
529.0,Quinn,40.0,user529@example.com,UK,Viudo/a,Secundaria
530.0,Quinn,43.0,user530@example.com,Italy,Soltero/a,Postgrado
531.0,Dakota,,user531@example.com,Spain,Divorciado/a,Postgrado
532.0,,23.0,user532@example.com,Canada,Viudo/a,Postgrado
533.0,River,23.0,user533@example.com,UK,Viudo/a,
534.0,Taylor,61.0,,France,Viudo/a,
535.0,Dakota,25.0,user535@example.com,Spain,Divorciado/a,Postgrado
536.0,Jordan,41.0,user536@example.com,USA,Soltero/a,Universitario
537.0,Morgan,39.0,user537@example.com,France,Soltero/a,Secundaria
538.0,Quinn,36.0,user538@example.com,USA,Soltero/a,Secundaria
539.0,Quinn,54.0,user539@example.com,UK,Viudo/a,Secundaria
540.0,Alex,35.0,user540@example.com,Germany,Casado/a,Postgrado
541.0,Skyler,48.0,user541@example.com,Germany,Viudo/a,Secundaria
542.0,Dakota,54.0,user542@example.com,Canada,Soltero/a,Primaria
543.0,Robin,47.0,user543@example.com,France,Divorciado/a,Universitario
544.0,Quinn,59.0,user544@example.com,USA,Casado/a,Primaria
545.0,Morgan,50.0,user545@example.com,Australia,Casado/a,Universitario
546.0,Jordan,27.0,user546@example.com,France,Viudo/a,Universitario
,Quinn,54.0,user547@example.com,Italy,Divorciado/a,Postgrado
548.0,Jordan,29.0,user548@example.com,Canada,Casado/a,Universitario
549.0,River,47.0,user549@example.com,Japan,Soltero/a,Universitario
550.0,River,44.0,user550@example.com,Japan,Viudo/a,Primaria
551.0,Skyler,56.0,user551@example.com,USA,Viudo/a,Universitario
552.0,,26.0,user552@example.com,Germany,Soltero/a,Secundaria
553.0,Robin,38.0,user553@example.com,Spain,Soltero/a,Secundaria
554.0,Alex,29.0,user554@example.com,Italy,Soltero/a,Universitario
555.0,Skyler,46.0,user555@example.com,Japan,Casado/a,Secundaria
556.0,Casey,50.0,user556@example.com,USA,Divorciado/a,Postgrado
557.0,Alex,60.0,user557@example.com,USA,Casado/a,Secundaria
558.0,Dakota,,user558@example.com,UK,Divorciado/a,Postgrado
559.0,Morgan,19.0,user559@example.com,Germany,Viudo/a,Universitario
560.0,Casey,69.0,user560@example.com,France,Divorciado/a,Postgrado
561.0,Casey,56.0,,,Soltero/a,Postgrado
562.0,Skyler,61.0,user562@example.com,UK,Casado/a,Universitario
563.0,Taylor,35.0,user563@example.com,Japan,Soltero/a,Universitario
564.0,Skyler,20.0,user564@example.com,Spain,Viudo/a,Postgrado
565.0,Dakota,24.0,user565@example.com,Canada,Casado/a,Primaria
,Quinn,60.0,user566@example.com,Germany,Casado/a,Universitario
567.0,Quinn,35.0,user567@example.com,Japan,Soltero/a,Universitario
568.0,Taylor,61.0,user568@example.com,USA,Casado/a,Primaria
569.0,Dakota,55.0,user569@example.com,Japan,Soltero/a,Secundaria
570.0,Taylor,54.0,user570@example.com,Australia,Divorciado/a,Primaria
571.0,Jordan,50.0,user571@example.com,Mexico,Viudo/a,Secundaria
572.0,Quinn,61.0,user572@example.com,Mexico,Soltero/a,Primaria
573.0,Casey,,user573@example.com,Japan,,Postgrado
574.0,Robin,28.0,user574@example.com,Australia,Casado/a,Universitario
575.0,Morgan,21.0,user575@example.com,Japan,Viudo/a,Primaria
576.0,Dakota,35.0,user576@example.com,Mexico,Viudo/a,Universitario
577.0,Alex,21.0,user577@example.com,UK,Viudo/a,Secundaria
578.0,Taylor,66.0,user578@example.com,,Casado/a,Postgrado
579.0,Morgan,51.0,user579@example.com,Mexico,Divorciado/a,
580.0,Alex,,user580@example.com,Canada,Divorciado/a,Primaria
581.0,Morgan,41.0,user581@example.com,USA,Divorciado/a,Primaria
582.0,Robin,39.0,user582@example.com,Canada,Soltero/a,Postgrado
583.0,Alex,19.0,user583@example.com,UK,Soltero/a,Secundaria
584.0,Skyler,,user584@example.com,Australia,Casado/a,Postgrado
585.0,,23.0,user585@example.com,Canada,Divorciado/a,Postgrado
586.0,Skyler,59.0,user586@example.com,Spain,Viudo/a,Universitario
587.0,,42.0,,France,Divorciado/a,Secundaria
588.0,River,38.0,user588@example.com,Mexico,Soltero/a,Postgrado
589.0,,33.0,user589@example.com,Australia,Casado/a,
590.0,River,,user590@example.com,Italy,Divorciado/a,Universitario
591.0,River,31.0,user591@example.com,USA,Soltero/a,Secundaria
592.0,Casey,56.0,user592@example.com,France,,Secundaria
593.0,Taylor,45.0,user593@example.com,,Viudo/a,Universitario
594.0,Taylor,49.0,user594@example.com,Germany,Divorciado/a,Secundaria
595.0,Casey,45.0,user595@example.com,UK,Viudo/a,Universitario
,Morgan,68.0,,Japan,Divorciado/a,Secundaria
597.0,Jordan,66.0,user597@example.com,France,Casado/a,Secundaria
598.0,Morgan,,user598@example.com,Australia,Divorciado/a,Secundaria
599.0,,62.0,user599@example.com,Australia,Viudo/a,Primaria
600.0,Alex,39.0,user600@example.com,Australia,Viudo/a,Secundaria
601.0,River,49.0,user601@example.com,USA,Soltero/a,Primaria
602.0,Skyler,22.0,user602@example.com,Canada,Divorciado/a,Universitario
603.0,Skyler,40.0,user603@example.com,,Divorciado/a,Postgrado
604.0,Taylor,22.0,user604@example.com,Germany,Casado/a,Postgrado
605.0,Dakota,,user605@example.com,Japan,Soltero/a,Postgrado
606.0,Morgan,49.0,user606@example.com,Australia,Viudo/a,Universitario
607.0,Quinn,27.0,,Japan,,Secundaria
608.0,Robin,56.0,user608@example.com,Italy,,Primaria
609.0,Skyler,32.0,user609@example.com,USA,Casado/a,Universitario
610.0,Robin,24.0,user610@example.com,Australia,Soltero/a,Postgrado
611.0,River,46.0,user611@example.com,Italy,Divorciado/a,Postgrado
612.0,Robin,64.0,,Germany,Divorciado/a,Postgrado
613.0,Quinn,20.0,user613@example.com,Germany,Casado/a,Postgrado
614.0,Casey,36.0,user614@example.com,Mexico,,Primaria
615.0,Quinn,27.0,user615@example.com,,Casado/a,Postgrado
616.0,Robin,45.0,user616@example.com,Mexico,Viudo/a,Primaria
617.0,Quinn,46.0,user617@example.com,Canada,Soltero/a,Postgrado
618.0,Jordan,32.0,user618@example.com,Japan,Soltero/a,Universitario
619.0,River,52.0,user619@example.com,UK,Soltero/a,Primaria
620.0,Morgan,23.0,user620@example.com,Germany,Viudo/a,Primaria
621.0,Casey,29.0,user621@example.com,UK,Soltero/a,Universitario
622.0,Skyler,64.0,user622@example.com,USA,Casado/a,Postgrado
623.0,Alex,55.0,user623@example.com,France,,Postgrado
624.0,Morgan,30.0,user624@example.com,Australia,Viudo/a,Secundaria
625.0,Alex,46.0,user625@example.com,USA,Viudo/a,Secundaria
,River,36.0,,Germany,Soltero/a,Primaria
627.0,Casey,20.0,user627@example.com,Italy,Viudo/a,Secundaria
628.0,Taylor,25.0,user628@example.com,Japan,Viudo/a,Universitario
629.0,Skyler,25.0,user629@example.com,,Soltero/a,Universitario
630.0,Jordan,37.0,user630@example.com,Mexico,Viudo/a,Universitario
631.0,Taylor,64.0,user631@example.com,France,Viudo/a,Primaria
632.0,River,,user632@example.com,Spain,Soltero/a,Universitario
633.0,Morgan,68.0,user633@example.com,USA,Casado/a,Primaria
634.0,,38.0,user634@example.com,Spain,Casado/a,Primaria
635.0,Quinn,20.0,user635@example.com,UK,,Universitario
636.0,Robin,62.0,,UK,Divorciado/a,Universitario
637.0,Jordan,25.0,user637@example.com,Australia,Divorciado/a,Primaria
638.0,River,40.0,user638@example.com,Italy,Soltero/a,Universitario
639.0,Dakota,33.0,user639@example.com,Italy,Soltero/a,Secundaria
640.0,Robin,30.0,user640@example.com,Canada,Casado/a,Primaria
641.0,Alex,20.0,user641@example.com,Mexico,Divorciado/a,Postgrado
642.0,Skyler,65.0,user642@example.com,Germany,Soltero/a,Primaria
643.0,Alex,26.0,user643@example.com,Germany,Divorciado/a,Universitario
644.0,Jordan,31.0,user644@example.com,UK,Divorciado/a,Universitario
645.0,Alex,30.0,user645@example.com,USA,Viudo/a,Primaria
646.0,River,24.0,user646@example.com,Japan,Viudo/a,Primaria
647.0,Quinn,32.0,user647@example.com,Germany,Divorciado/a,Postgrado
648.0,Morgan,24.0,user648@example.com,Germany,Casado/a,Postgrado
649.0,,55.0,user649@example.com,USA,Soltero/a,Primaria
650.0,Alex,,,,Soltero/a,Universitario
651.0,Alex,58.0,user651@example.com,France,Casado/a,Primaria
652.0,Jordan,39.0,user652@example.com,Italy,Viudo/a,Secundaria
653.0,Morgan,41.0,user653@example.com,Australia,Viudo/a,Secundaria
654.0,Taylor,66.0,user654@example.com,Australia,Casado/a,Universitario
655.0,Alex,54.0,user655@example.com,Australia,Casado/a,Primaria
656.0,River,61.0,user656@example.com,USA,Viudo/a,Primaria
657.0,Dakota,18.0,user657@example.com,Australia,Divorciado/a,Secundaria
658.0,,27.0,user658@example.com,UK,Viudo/a,Primaria
659.0,Alex,60.0,user659@example.com,Canada,Divorciado/a,Universitario
660.0,River,33.0,user660@example.com,USA,Soltero/a,Universitario
661.0,River,63.0,user661@example.com,,,Postgrado
662.0,,25.0,,Italy,Divorciado/a,Universitario
,Taylor,66.0,user663@example.com,Australia,Divorciado/a,Primaria
664.0,River,42.0,user664@example.com,Spain,Viudo/a,Primaria
665.0,Dakota,67.0,user665@example.com,France,Casado/a,Secundaria
666.0,River,29.0,user666@example.com,Canada,Divorciado/a,Secundaria
667.0,River,42.0,user667@example.com,USA,Soltero/a,Universitario
668.0,River,34.0,user668@example.com,Canada,Viudo/a,Postgrado
669.0,Quinn,43.0,user669@example.com,USA,Soltero/a,Primaria
670.0,Quinn,63.0,user670@example.com,Mexico,Viudo/a,Postgrado
671.0,Taylor,65.0,user671@example.com,Italy,Casado/a,Primaria
672.0,Alex,31.0,user672@example.com,UK,Casado/a,Universitario
673.0,River,58.0,user673@example.com,Mexico,Soltero/a,Universitario
674.0,Morgan,53.0,user674@example.com,Japan,Divorciado/a,Secundaria
675.0,Alex,,user675@example.com,Australia,Divorciado/a,Postgrado
676.0,Taylor,60.0,user676@example.com,Japan,Soltero/a,Secundaria
677.0,Casey,23.0,user677@example.com,France,Divorciado/a,Universitario
678.0,Alex,64.0,user678@example.com,Spain,Divorciado/a,Postgrado
679.0,Alex,22.0,user679@example.com,UK,Soltero/a,Primaria
680.0,Robin,60.0,user680@example.com,Mexico,Soltero/a,Secundaria
681.0,Jordan,42.0,user681@example.com,Canada,Casado/a,Universitario
682.0,Robin,35.0,user682@example.com,Canada,Soltero/a,Primaria
683.0,Dakota,30.0,user683@example.com,France,Casado/a,Universitario
684.0,Quinn,60.0,user684@example.com,USA,Casado/a,Primaria
685.0,Quinn,31.0,user685@example.com,Canada,Viudo/a,Secundaria
686.0,Jordan,45.0,user686@example.com,Australia,Divorciado/a,Primaria
687.0,Skyler,35.0,user687@example.com,Spain,Soltero/a,Postgrado
688.0,Skyler,45.0,user688@example.com,Italy,Divorciado/a,
689.0,Taylor,68.0,user689@example.com,Australia,Viudo/a,Universitario
690.0,Jordan,44.0,user690@example.com,Spain,Soltero/a,Primaria
691.0,Alex,49.0,user691@example.com,France,Soltero/a,Secundaria
692.0,Skyler,64.0,user692@example.com,Australia,Viudo/a,Universitario
693.0,River,26.0,user693@example.com,Italy,Divorciado/a,Universitario
694.0,Morgan,57.0,user694@example.com,Italy,Casado/a,Universitario
695.0,Alex,49.0,user695@example.com,Germany,Viudo/a,
,Dakota,37.0,user696@example.com,USA,Viudo/a,Postgrado
697.0,,45.0,user697@example.com,France,Soltero/a,Universitario
698.0,River,50.0,user698@example.com,Australia,Casado/a,
699.0,Jordan,21.0,user699@example.com,UK,Viudo/a,Universitario
700.0,Taylor,63.0,user700@example.com,UK,,
701.0,Dakota,51.0,user701@example.com,France,Viudo/a,Secundaria
702.0,Skyler,,user702@example.com,Australia,Divorciado/a,Universitario
703.0,Jordan,20.0,user703@example.com,Mexico,Soltero/a,Postgrado
704.0,,43.0,user704@example.com,Mexico,Viudo/a,
705.0,Jordan,25.0,user705@example.com,USA,Divorciado/a,Postgrado
706.0,Jordan,23.0,user706@example.com,Australia,Soltero/a,Universitario
707.0,Jordan,33.0,user707@example.com,Italy,Soltero/a,Universitario
,Taylor,41.0,user708@example.com,Canada,Soltero/a,Postgrado
709.0,Jordan,65.0,user709@example.com,UK,Viudo/a,Universitario
710.0,Casey,56.0,user710@example.com,Australia,Soltero/a,Primaria
711.0,Morgan,47.0,user711@example.com,Australia,Soltero/a,Secundaria
712.0,Skyler,62.0,user712@example.com,Canada,Divorciado/a,Primaria
713.0,Alex,30.0,user713@example.com,Canada,,Primaria
714.0,Robin,22.0,user714@example.com,Spain,Viudo/a,Primaria
715.0,Dakota,,user715@example.com,Germany,Casado/a,Postgrado
716.0,Quinn,37.0,user716@example.com,USA,Soltero/a,Postgrado
717.0,Taylor,35.0,user717@example.com,UK,Viudo/a,Primaria
718.0,Alex,64.0,user718@example.com,,Soltero/a,Postgrado
719.0,River,35.0,user719@example.com,Mexico,,Universitario
720.0,Casey,19.0,user720@example.com,France,Soltero/a,Secundaria
721.0,Quinn,27.0,user721@example.com,Mexico,Divorciado/a,Postgrado
722.0,Robin,62.0,user722@example.com,Spain,,Postgrado
723.0,Alex,67.0,user723@example.com,Spain,Casado/a,Primaria
724.0,Quinn,64.0,user724@example.com,Canada,Viudo/a,Secundaria
725.0,Alex,29.0,,Spain,Viudo/a,Universitario
726.0,Casey,64.0,user726@example.com,Italy,Casado/a,Universitario
727.0,Robin,30.0,user727@example.com,Japan,Divorciado/a,Secundaria
728.0,River,67.0,user728@example.com,Australia,Divorciado/a,Universitario
